ID,LKS92-E,LKS92-N
773,727534.1061000023,291865.2800999992
774,727534.1061000023,289865.2800999992
775,727534.1061000023,280865.2800999992
776,727534.1061000023,278865.2800999992
777,727534.1061000023,267865.2800999992
778,727534.1061000023,266865.2800999992
779,727534.1061000023,260865.2800999992
780,727534.1061000023,255865.2800999992
781,727534.1061000023,254865.2800999992
782,727534.1061000023,246865.2800999992
783,727534.1061000023,240865.2800999992
784,727534.1061000023,238865.2800999992
785,727534.1061000023,232865.2800999992
786,727534.1061000023,231865.2800999992
787,727534.1061000023,228865.2800999992
788,727534.1061000023,225865.2800999992
789,727534.1061000023,222865.2800999992
790,727534.1061000023,216865.2800999992
791,727534.1061000023,215865.2800999992
792,727534.1061000023,211865.2800999992
793,727534.1061000023,210865.2800999992
794,727534.1061000023,206865.2800999992
795,727534.1061000023,204865.2800999992
796,727534.1061000023,203865.2800999992
797,727534.1061000023,195865.2800999992
798,727534.1061000023,194865.2800999992
799,727534.1061000023,193865.2800999992
800,726534.1061000023,361865.2800999992
801,726534.1061000023,359865.2800999992
802,726534.1061000023,358865.2800999992
803,726534.1061000023,357865.2800999992
804,726534.1061000023,356865.2800999992
805,726534.1061000023,355865.2800999992
806,726534.1061000023,354865.2800999992
807,726534.1061000023,353865.2800999992
808,726534.1061000023,352865.2800999992
809,726534.1061000023,344865.2800999992
810,726534.1061000023,340865.2800999992
811,726534.1061000023,339865.2800999992
812,726534.1061000023,335865.2800999992
813,726534.1061000023,328865.2800999992
814,726534.1061000023,322865.2800999992
815,726534.1061000023,314865.2800999992
816,726534.1061000023,302865.2800999992
817,726534.1061000023,291865.2800999992
818,726534.1061000023,288865.2800999992
819,726534.1061000023,287865.2800999992
820,726534.1061000023,283865.2800999992
821,726534.1061000023,278865.2800999992
822,726534.1061000023,266865.2800999992
823,726534.1061000023,261865.2800999992
824,726534.1061000023,253865.2800999992
825,726534.1061000023,252865.2800999992
826,726534.1061000023,251865.2800999992
827,726534.1061000023,248865.2800999992
828,726534.1061000023,244865.2800999992
829,726534.1061000023,242865.2800999992
830,726534.1061000023,241865.2800999992
831,726534.1061000023,238865.2800999992
832,726534.1061000023,237865.2800999992
833,726534.1061000023,236865.2800999992
834,726534.1061000023,232865.2800999992
835,726534.1061000023,225865.2800999992
836,726534.1061000023,223865.2800999992
837,726534.1061000023,217865.2800999992
838,726534.1061000023,216865.2800999992
839,726534.1061000023,213865.2800999992
840,726534.1061000023,212865.2800999992
841,726534.1061000023,204865.2800999992
842,726534.1061000023,199865.2800999992
843,726534.1061000023,198865.2800999992
844,726534.1061000023,197865.2800999992
845,726534.1061000023,193865.2800999992
846,726534.1061000023,188865.2800999992
847,725534.1061000023,362865.2800999992
848,725534.1061000023,361865.2800999992
849,725534.1061000023,360865.2800999992
850,725534.1061000023,358865.2800999992
851,725534.1061000023,357865.2800999992
852,725534.1061000023,355865.2800999992
853,725534.1061000023,354865.2800999992
854,725534.1061000023,352865.2800999992
855,725534.1061000023,351865.2800999992
856,725534.1061000023,341865.2800999992
857,725534.1061000023,338865.2800999992
858,725534.1061000023,336865.2800999992
859,725534.1061000023,335865.2800999992
860,725534.1061000023,334865.2800999992
861,725534.1061000023,329865.2800999992
862,725534.1061000023,328865.2800999992
863,725534.1061000023,317865.2800999992
864,725534.1061000023,303865.2800999992
865,725534.1061000023,301865.2800999992
866,725534.1061000023,292865.2800999992
867,725534.1061000023,288865.2800999992
868,725534.1061000023,287865.2800999992
869,725534.1061000023,280865.2800999992
870,725534.1061000023,279865.2800999992
871,725534.1061000023,274865.2800999992
872,725534.1061000023,273865.2800999992
873,725534.1061000023,272865.2800999992
874,725534.1061000023,271865.2800999992
875,725534.1061000023,269865.2800999992
876,725534.1061000023,263865.2800999992
877,725534.1061000023,255865.2800999992
878,725534.1061000023,253865.2800999992
879,725534.1061000023,252865.2800999992
880,725534.1061000023,249865.2800999992
881,725534.1061000023,242865.2800999992
882,725534.1061000023,241865.2800999992
883,725534.1061000023,240865.2800999992
884,725534.1061000023,239865.2800999992
885,725534.1061000023,237865.2800999992
886,725534.1061000023,235865.2800999992
887,725534.1061000023,226865.2800999992
888,725534.1061000023,224865.2800999992
889,725534.1061000023,223865.2800999992
890,725534.1061000023,221865.2800999992
891,725534.1061000023,218865.2800999992
892,725534.1061000023,212865.2800999992
893,725534.1061000023,211865.2800999992
894,725534.1061000023,210865.2800999992
895,725534.1061000023,206865.2800999992
896,725534.1061000023,202865.2800999992
897,725534.1061000023,201865.2800999992
898,725534.1061000023,200865.2800999992
899,725534.1061000023,199865.2800999992
900,725534.1061000023,196865.2800999992
901,725534.1061000023,193865.2800999992
902,725534.1061000023,192865.2800999992
903,725534.1061000023,191865.2800999992
904,724534.1061000023,362865.2800999992
905,724534.1061000023,361865.2800999992
906,724534.1061000023,358865.2800999992
907,724534.1061000023,357865.2800999992
908,724534.1061000023,356865.2800999992
909,724534.1061000023,355865.2800999992
910,724534.1061000023,354865.2800999992
911,724534.1061000023,351865.2800999992
912,724534.1061000023,349865.2800999992
913,724534.1061000023,348865.2800999992
914,724534.1061000023,340865.2800999992
915,724534.1061000023,337865.2800999992
916,724534.1061000023,336865.2800999992
917,724534.1061000023,335865.2800999992
918,724534.1061000023,323865.2800999992
919,724534.1061000023,322865.2800999992
920,724534.1061000023,317865.2800999992
921,724534.1061000023,316865.2800999992
922,724534.1061000023,288865.2800999992
923,724534.1061000023,280865.2800999992
924,724534.1061000023,278865.2800999992
925,724534.1061000023,277865.2800999992
926,724534.1061000023,276865.2800999992
927,724534.1061000023,275865.2800999992
928,724534.1061000023,274865.2800999992
929,724534.1061000023,273865.2800999992
930,724534.1061000023,271865.2800999992
931,724534.1061000023,270865.2800999992
932,724534.1061000023,264865.2800999992
933,724534.1061000023,253865.2800999992
934,724534.1061000023,251865.2800999992
935,724534.1061000023,248865.2800999992
936,724534.1061000023,247865.2800999992
937,724534.1061000023,245865.2800999992
938,724534.1061000023,243865.2800999992
939,724534.1061000023,242865.2800999992
940,724534.1061000023,236865.2800999992
941,724534.1061000023,235865.2800999992
942,724534.1061000023,234865.2800999992
943,724534.1061000023,229865.2800999992
944,724534.1061000023,228865.2800999992
945,724534.1061000023,226865.2800999992
946,724534.1061000023,225865.2800999992
947,724534.1061000023,224865.2800999992
948,724534.1061000023,223865.2800999992
949,724534.1061000023,219865.2800999992
950,724534.1061000023,218865.2800999992
951,724534.1061000023,214865.2800999992
952,724534.1061000023,211865.2800999992
953,724534.1061000023,206865.2800999992
954,724534.1061000023,203865.2800999992
955,724534.1061000023,196865.2800999992
956,724534.1061000023,193865.2800999992
957,724534.1061000023,190865.2800999992
958,724534.1061000023,189865.2800999992
959,724534.1061000023,188865.2800999992
960,723534.1061000023,362865.2800999992
961,723534.1061000023,361865.2800999992
962,723534.1061000023,359865.2800999992
963,723534.1061000023,358865.2800999992
964,723534.1061000023,357865.2800999992
965,723534.1061000023,356865.2800999992
966,723534.1061000023,355865.2800999992
967,723534.1061000023,353865.2800999992
968,723534.1061000023,352865.2800999992
969,723534.1061000023,349865.2800999992
970,723534.1061000023,346865.2800999992
971,723534.1061000023,337865.2800999992
972,723534.1061000023,336865.2800999992
973,723534.1061000023,331865.2800999992
974,723534.1061000023,309865.2800999992
975,723534.1061000023,308865.2800999992
976,723534.1061000023,290865.2800999992
977,723534.1061000023,280865.2800999992
978,723534.1061000023,268865.2800999992
979,723534.1061000023,267865.2800999992
980,723534.1061000023,265865.2800999992
981,723534.1061000023,264865.2800999992
982,723534.1061000023,262865.2800999992
983,723534.1061000023,259865.2800999992
984,723534.1061000023,256865.2800999992
985,723534.1061000023,254865.2800999992
986,723534.1061000023,251865.2800999992
987,723534.1061000023,248865.2800999992
988,723534.1061000023,245865.2800999992
989,723534.1061000023,244865.2800999992
990,723534.1061000023,241865.2800999992
991,723534.1061000023,238865.2800999992
992,723534.1061000023,236865.2800999992
993,723534.1061000023,234865.2800999992
994,723534.1061000023,232865.2800999992
995,723534.1061000023,227865.2800999992
996,723534.1061000023,224865.2800999992
997,723534.1061000023,219865.2800999992
998,723534.1061000023,200865.2800999992
999,723534.1061000023,195865.2800999992
1000,723534.1061000023,193865.2800999992
1001,723534.1061000023,189865.2800999992
1002,722534.1061000023,362865.2800999992
1003,722534.1061000023,361865.2800999992
1004,722534.1061000023,360865.2800999992
1005,722534.1061000023,359865.2800999992
1006,722534.1061000023,358865.2800999992
1007,722534.1061000023,357865.2800999992
1008,722534.1061000023,356865.2800999992
1009,722534.1061000023,354865.2800999992
1010,722534.1061000023,353865.2800999992
1011,722534.1061000023,351865.2800999992
1012,722534.1061000023,349865.2800999992
1013,722534.1061000023,334865.2800999992
1014,722534.1061000023,332865.2800999992
1015,722534.1061000023,326865.2800999992
1016,722534.1061000023,312865.2800999992
1017,722534.1061000023,309865.2800999992
1018,722534.1061000023,303865.2800999992
1019,722534.1061000023,302865.2800999992
1020,722534.1061000023,298865.2800999992
1021,722534.1061000023,291865.2800999992
1022,722534.1061000023,290865.2800999992
1023,722534.1061000023,288865.2800999992
1024,722534.1061000023,284865.2800999992
1025,722534.1061000023,267865.2800999992
1026,722534.1061000023,263865.2800999992
1027,722534.1061000023,261865.2800999992
1028,722534.1061000023,260865.2800999992
1029,722534.1061000023,254865.2800999992
1030,722534.1061000023,253865.2800999992
1031,722534.1061000023,250865.2800999992
1032,722534.1061000023,246865.2800999992
1033,722534.1061000023,242865.2800999992
1034,722534.1061000023,240865.2800999992
1035,722534.1061000023,239865.2800999992
1036,722534.1061000023,237865.2800999992
1037,722534.1061000023,236865.2800999992
1038,722534.1061000023,234865.2800999992
1039,722534.1061000023,232865.2800999992
1040,722534.1061000023,226865.2800999992
1041,722534.1061000023,223865.2800999992
1042,722534.1061000023,219865.2800999992
1043,722534.1061000023,217865.2800999992
1044,722534.1061000023,215865.2800999992
1045,722534.1061000023,211865.2800999992
1046,722534.1061000023,208865.2800999992
1047,722534.1061000023,200865.2800999992
1048,722534.1061000023,193865.2800999992
1049,721534.1061000023,363865.2800999992
1050,721534.1061000023,362865.2800999992
1051,721534.1061000023,361865.2800999992
1052,721534.1061000023,359865.2800999992
1053,721534.1061000023,358865.2800999992
1054,721534.1061000023,356865.2800999992
1055,721534.1061000023,355865.2800999992
1056,721534.1061000023,353865.2800999992
1057,721534.1061000023,350865.2800999992
1058,721534.1061000023,348865.2800999992
1059,721534.1061000023,346865.2800999992
1060,721534.1061000023,345865.2800999992
1061,721534.1061000023,328865.2800999992
1062,721534.1061000023,327865.2800999992
1063,721534.1061000023,320865.2800999992
1064,721534.1061000023,313865.2800999992
1065,721534.1061000023,312865.2800999992
1066,721534.1061000023,310865.2800999992
1067,721534.1061000023,309865.2800999992
1068,721534.1061000023,302865.2800999992
1069,721534.1061000023,299865.2800999992
1070,721534.1061000023,298865.2800999992
1071,721534.1061000023,290865.2800999992
1072,721534.1061000023,289865.2800999992
1073,721534.1061000023,288865.2800999992
1074,721534.1061000023,286865.2800999992
1075,721534.1061000023,285865.2800999992
1076,721534.1061000023,283865.2800999992
1077,721534.1061000023,281865.2800999992
1078,721534.1061000023,280865.2800999992
1079,721534.1061000023,278865.2800999992
1080,721534.1061000023,269865.2800999992
1081,721534.1061000023,265865.2800999992
1082,721534.1061000023,258865.2800999992
1083,721534.1061000023,257865.2800999992
1084,721534.1061000023,256865.2800999992
1085,721534.1061000023,252865.2800999992
1086,721534.1061000023,248865.2800999992
1087,721534.1061000023,246865.2800999992
1088,721534.1061000023,241865.2800999992
1089,721534.1061000023,236865.2800999992
1090,721534.1061000023,234865.2800999992
1091,721534.1061000023,233865.2800999992
1092,721534.1061000023,229865.2800999992
1093,721534.1061000023,219865.2800999992
1094,721534.1061000023,216865.2800999992
1095,721534.1061000023,200865.2800999992
1096,721534.1061000023,199865.2800999992
1097,721534.1061000023,191865.2800999992
1098,720534.1061000023,363865.2800999992
1099,720534.1061000023,362865.2800999992
1100,720534.1061000023,361865.2800999992
1101,720534.1061000023,359865.2800999992
1102,720534.1061000023,358865.2800999992
1103,720534.1061000023,357865.2800999992
1104,720534.1061000023,356865.2800999992
1105,720534.1061000023,355865.2800999992
1106,720534.1061000023,353865.2800999992
1107,720534.1061000023,351865.2800999992
1108,720534.1061000023,350865.2800999992
1109,720534.1061000023,349865.2800999992
1110,720534.1061000023,348865.2800999992
1111,720534.1061000023,347865.2800999992
1112,720534.1061000023,346865.2800999992
1113,720534.1061000023,337865.2800999992
1114,720534.1061000023,327865.2800999992
1115,720534.1061000023,319865.2800999992
1116,720534.1061000023,311865.2800999992
1117,720534.1061000023,308865.2800999992
1118,720534.1061000023,305865.2800999992
1119,720534.1061000023,304865.2800999992
1120,720534.1061000023,302865.2800999992
1121,720534.1061000023,289865.2800999992
1122,720534.1061000023,288865.2800999992
1123,720534.1061000023,285865.2800999992
1124,720534.1061000023,276865.2800999992
